DepartmentName,JobTitle,Zip,Salary
"Kennedy, EM Health Academy",Teacher,2136,"$93,655.11"
BPS Everett Elementary,Lead Satellite Attendant B,2124,"$27,660.74"
BPS Burke High,Part-Time Cafeteria Attendant,2124,"$12,920.86"
West Roxbury Academy,Part-Time Cafeteria Attendant,2126,"$13,083.73"
BPS Timilty Middle,Cafeteria Manager14,2131,"$39,066.48"
Boston Retirement System,Staff Asst,2121,"$43,846.12"
Auditing Department,Sr Accountant,2121,"$46,346.54"
BPS Burke High,Teacher,2141,"$53,759.95"
BPS Substitute Teachers/Nurs,Substitute Teacher,2467,"$13,378.13"
Umana Middle,Sen Clerk-School Secretary 15,2130,"$30,586.07"
BPS Holmes Elementary,Teacher,2130,"$63,180.39"
Fair Housing & Equity,Program Assistant,2119,"$39,777.61"
Teaching & Learning,Teacher,2186,"$71,638.47"
BPS Lee Elementary,Cluster Substitute,2472,"$54,602.79"
"UP ""Unlocking Potential"" Acad",Teacher,2169,"$64,945.60"
UP Academy Dorchester,Teacher,1760,"$39,274.36"
Mattapan Early Elementary,Teacher,2139,"$44,977.44"
Higginson/Lewis K-8,Teacher,1701,"$73,934.47"
BPS Fenway High,Part-Time Cafeteria Attendant,2119,"$12,145.78"
Margarita Muniz Academy,Teacher,2139,"$59,560.70"
BPS Special Education,SPED Coverage Paraprofessional,2132,"$29,385.75"
English Language Learn,Part-Time Non-Academic,2128,"$30,017.00"
BPS Mckay Elementary,Part-Time Cafeteria Attendant,2118,"$13,734.29"
Fair Housing & Equity,Exec Dir,2130,"$101,969.92"
BPS Dearborn Middle,Coordinator (Basas 4B),2125,"$86,278.05"
BPS Substitute Teachers/Nurs,Substitute Teacher,2476,"$7,334.16"
BPS O'Donnell Elementary,Teacher,2131,"$70,393.44"
Frederick Pilot Middle,Paraprofessional,2072,"$33,116.71"
Law Department,ACC - Attorney,2114,"$4,923.07"
Assessing Department,Asst Assessor (Trainee II),2127,
BPS Edwards Middle,Teacher,1801,"$73,504.36"
Diplomas Plus,Community Field Coordinator,2122,"$23,137.64"
Curley K-8,Paraprofessional,2122,"$41,836.63"
Boston Cntr - Youth & Families,Computer Instructor,2124,"$58,394.53"
Neighborhood Development,Asst Dir,2130,"$98,732.70"
Boston Fire Department,Prin Admin Asst,2122,"$77,955.20"
ASD Office Of Labor Relation,Asst Corp Counsel III,2130,"$84,318.07"
BPS Harvard/Kent Elementary,Paraprofessional,2062,"$36,030.66"
Umana Middle,Teacher,2121,"$17,837.20"
BPS Clap Elementary,Paraprofessional,2124,"$36,221.64"
Traffic Division,Employment Agreement,2125,"$26,955.00"
Inspectional Services Dept,Prin Clerk & Typist,2136,"$35,989.93"
Baldwin ELC,Attendant,2119,"$8,349.27"
BPS O'Bryant School,Community Field Coordinator,2148,"$61,356.52"
Elderly Commission,Housing Director,2126,"$53,147.74"
Traffic Division,Vehicle Impound Specialist ##,2132,"$35,654.81"
P. A. Shaw Elementary,Teacher,2122,"$55,232.84"
BPS Philbrick Elementary,Teacher,2038,"$49,566.29"
BPS Condon Elementary,Teacher,2191,"$67,311.43"
BPS Equity,One to One Para,2035,"$42,761.24"
BPS Tynan Elementary,Teacher,2072,"$75,228.99"
Boston Fire Department,Dir Human Resources (Fire),2128,"$94,876.72"
Emergency Management,Logistics Coordinator,2135,"$75,435.27"
Lyndon K-8,Part-Time Cafeteria Attendant,2131,"$19,075.97"
Dudley St. Neighborhood School,Teacher,2141,"$71,638.47"
Auditing Department,Sr Data Proc Sys An(Budget),2132,"$42,288.97"
Umana Middle,Teacher,2043,"$75,905.73"
Traffic Division,Jr Traffic Engr,2176,"$25,644.56"
Boston Police Department,Transportation Analyst,2134,"$45,066.12"
Boston Police Department,Asst Corp Counsel I,2128,"$34,581.68"
BPS Conley Elementary,Teacher,2116,"$86,783.67"
Boston Cntr - Youth & Families,Receptionist,2124,"$39,089.09"
Boston Public Library,Reference Librarian II,2115,"$70,767.11"
Auditing Department,Prin Admin Analyst,2122,"$68,234.28"
BPS Substitute Teachers/Nurs,Substitute Teacher,2370,"$2,776.89"
Student Support Svc,Sum Sch - BTU Prof,2129,"$5,765.05"
BPS Tynan Elementary,Paraprofessional,2190,"$27,632.22"
Advancement & Ext. Affairs,Deputy Chief of Staff,98121,"$56,563.23"
BPS Dever Elementary,Social Worker/Coordinator,2301,"$49,615.44"
Boston Cntr - Youth & Families,Spec Asst II,2127,"$89,312.26"
Inspectional Services Dept,Prin Clerk & Typist,2119,"$35,411.59"
"Kennedy, PJ Elementary",Teacher,2045,"$48,698.22"
Assessing Department,Dir Human Resources Assessing,2127,"$88,959.55"
Henderson Elementary,Teacher,2118,"$40,972.04"
Traffic Division,Active Transportation Coord,2128,"$62,377.39"
BPS Boston Latin,Teacher,2052,"$67,915.33"
BPS Boston Comm Leadership Ac,Teacher,2302,"$91,421.19"
BPS Lee Elementary,Community Field Coordinator,2191,"$27,408.70"
BPS Health Service,Nurse,2048,"$61,313.54"
Boston Public Library,Youth Technology Coord,2128,"$61,457.43"
WREC: Urban Science Academy,Community Field Coordinator,2131,"$55,337.83"
BPS Cl#10 Lee Academy,Surround Care Paraprofessional,2119,"$41,609.20"
BPS Welcome Services,Hot Line Worker,2120,"$33,049.34"
Curley K-8,Specialist (BTU),1742,"$79,130.31"
Inspectional Services Dept,Member-Bd Of Review,2130,"$15,300.00"
BPS Welcome Services,Student Registration Spec,2119,"$46,565.04"
Quincy Upper School,Community Field Coordinator,2111,"$43,543.73"
Tobin K-8,Lunch Hour Monitors,2119,"$3,192.42"
Parks Department,Laborer (Park),2120,"$34,496.84"
BPS Dever Elementary,Teacher,2135,"$68,230.75"
BPS Welcome Services,Part Time Service Specialist,2128,"$19,249.64"
UP Academy Holland,Teacher,2453,"$57,384.62"
Boston City Council,Admin Asst (Cc),2122,"$69,999.06"
BPS Substitute Teachers/Nurs,Substitute Teacher,1907,"$5,293.40"
Neighborhood Development,Project Mngr,2124,"$51,650.25"
Mayor's Office,Project Mngr III,2124,"$80,485.96"
Mayor's Office,Staff Asst IV,2125,"$69,850.61"
Office of Tourism,Staff Asst III,2124,"$57,966.68"
Boston Public Library,Staff Officer-Special Projects,2122,"$82,606.12"
Office of Economic Development,Dep Dir of Business Strategy,2122,"$90,640.03"
Mayor's Office,Admin Asst,2130,"$56,808.05"
ASD Intergvernmtl Relations,City Council Liaison,2122,"$75,732.55"
Mayor's Office,Mayor,2124,"$175,000.02"
Neighborhood Services,Staff Asst IV,2134,"$17,841.40"
Neighborhood Services,Spec Asst I,2127,"$90,475.56"
Mayor's Office,Chief Diversity Officer,2125,"$102,000.08"
BPS Lee Elementary,Coord-Manager (C),1915,"$81,592.46"
Boston City Council,Admin Asst (Cc),2136,"$17,000.44"
Boston City Council,Secretary,2121,"$47,500.12"
Neighborhood Services,Coord,2109,"$55,277.06"
Environment Department,Admin Asst,2118,"$57,529.41"
Boston City Council,City Councilor,2116,"$99,499.92"
Mayor's Office,Admin Asst III,2128,"$74,425.81"
BPS Community Academy,Teacher,2141,"$66,211.28"
BPS McKinley Middle,Paraprofessional,2324,"$37,601.04"
Neighborhood Services,Coord,2127,"$58,533.57"
Umana Middle,Teacher,1902,"$67,525.06"
BPS Grew Elementary,Teacher,2124,"$71,883.45"
BPS Blackstone Elementary,Part-Time Cafeteria Attendant,2121,"$11,308.55"
Boston Public Library,Young Adults Librarian II,2132,"$52,074.79"
Women's Advancement,Dir,2122,"$99,909.94"
Mayor's Office,Staff Asst II,2131,"$64,944.64"
Law Department,Paralegal,2135,"$24,248.01"
Boston Public Library,DigitizationAsstProjArchivist,2130,"$60,830.50"
Lyon Pilot High 9-12,Teacher,2072,"$64,680.88"
Henderson Elementary,Teacher,2368,"$65,738.74"
Neighborhood Development,Operations Manager,2121,"$90,877.87"
Public Works Department,Head Admin Clerk,2132,"$52,020.16"
Law Department,Corporation Counsel,2129,"$154,500.06"
Comm. for Persons with Disabil,Education & Outreach Spec,2128,"$47,286.54"
Assessing Department,Asst Assessor,2131,"$48,044.58"
Parks Department,Hvy Mtr Equip Oper & Lbr (P&R),2125,"$41,124.51"
Parks Department,Hvy Mtr Equip Oper & Lbr (P&R),2131,"$18,453.11"
P. A. Shaw Elementary,Teacher,2119,"$71,495.59"
Inspectional Services Dept,Special Assistant,2124,"$111,740.08"
BPS Mozart Elementary,Teacher,2124,"$77,525.33"
Comm. for Persons with Disabil,Asst Dir,2130,"$58,487.53"
ASD Intergvernmtl Relations,Dir,2124,"$123,624.02"
Mayor's Office,Spec Asst II,2125,"$83,184.32"
Office of Arts & Culture,Exec Asst(Office Manager),2124,"$71,413.56"
Boston Fire Department,Radio Operator (Bfd),2126,"$111,090.05"
BPS Perkins Elementary,Teacher,2368,"$72,755.35"
Boston Public Library,Programs & Outreach Librarian,2130,"$67,353.65"
Boston Public Library,Young Adults Librarian I,2124,"$55,673.54"
BPS Guild Elementary,Teacher,3053,"$43,978.32"
BPS Hennigan Elementary,Lunch Hour Monitors,2119,"$8,609.86"
Youth Engagement & Employment,Mayor's Youth Council Manager,2130,"$17,074.57"
Boston Fire Department,Fire Alarm Operator,2120,"$82,951.06"
BPS Boston Latin,Guidance Counselor(1),2129,"$60,366.29"
"Kennedy, EM Health Academy",Teacher,1944,"$46,674.18"
Emergency Management,Asst Dir (Homeland Sec),2124,"$100,585.68"
ASD Office Of Labor Relation,Supv-Labor Relations,2129,"$115,000.08"
BPS Blackstone Elementary,Nurse,2122,"$68,095.10"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,1906,$141.52
Mayor's Office,Special Assistant,2132,"$118,450.06"
Boston Public Library,Curator of Rare Books,2131,"$80,320.03"
Student Support Svc,Employment Agreement,2128,"$8,819.36"
BPS East Boston High,Teacher,2144,"$64,493.86"
BPS Chittick Elementary,Lunch Hour Monitors,2121,"$8,043.24"
Chief of Staff,Deputy Chief of Staff,2124,"$31,641.01"
Boston Collaborative High Sch,Teacher,2135,"$63,807.00"
Assessing Department,Asst Assessor (Trainee II),2118,"$16,169.96"
BPS Substitute Teachers/Nurs,Substitute Teacher,2145,"$10,847.98"
BPS East Boston High,Teacher,3087,"$73,226.98"
BPS Holmes Elementary,Cluster Substitute,2026,"$31,010.73"
Boston Cntr - Youth & Families,Violence Interrupters (BCYF),2118,"$34,346.65"
Umana Middle,Manager (D) (non-ac),2155,"$45,334.12"
BPS Substitute Teachers/Nurs,Substitute Teacher,2150,"$1,457.65"
BPS Athletics,Senior Director (BASAS 12B),1960,"$126,536.02"
Mission Hill K-8,Teacher,2474,"$32,246.82"
BPS Murphy Elementary,Teacher,1880,"$79,564.97"
Boston Public Library,Reference Librarian I,2125,"$51,112.99"
Boston Retirement System,Head Clerk & Secretary,2118,"$41,656.99"
Public Works Department,Prin Storekeeper,2122,"$34,722.04"
Public Works Department,Hvy Mtr Equip Oper & P W Lbr,2128,"$38,368.19"
Public Works Department,Motor Equip Oper & Pw Lbr,2113,"$32,947.04"
"Kennedy, EM Health Academy",Teacher,2127,"$42,460.96"
Boston Public Library,Communications Manager,2118,"$90,594.29"
BPS Substitute Teachers/Nurs,Substitute Teacher,1852,"$8,236.54"
Boston Public Library,Cataloger And Classifier II,2125,"$67,142.20"
HPEC: Com Acd Science & Health,Paraprofessional,2126,"$29,790.17"
Property Management,Sr Computer Operator,2121,"$42,952.17"
Boston Public Library,Sr Library Asst,2215,"$33,879.93"
BPS McKinley Middle,Paraprofessional,2132,"$50,301.14"
Boston Public Library,Library Aide,2116,"$1,987.76"
Parks Department,Summer Youth Worker,2115,$440.00
BPS Blackstone Elementary,Paraprofessional,2072,"$39,927.16"
Boston Public Library,Library Aide,2126,"$7,092.00"
Treasury-Treasury Division,Collector-Treasurer,2122,"$149,349.98"
Boston Police Department,Liaison Agent (BPD),2122,"$39,471.15"
BPS Substitute Teachers/Nurs,Substitute Teacher,1752,"$2,277.05"
Henderson Elementary,Teacher,2139,"$61,234.10"
Inspectional Services Dept,Asst Commss of Plans & Zoning,2108,"$92,875.23"
Tech Boston Academy,Community Field Coordinator,2119,"$57,576.39"
Office of Streets,Human Resources Dir,2132,"$14,935.09"
City Clerk,Admin Asst,2136,"$52,859.06"
Inspectional Services Dept,Commissioner (Ins),2125,"$123,600.10"
Election Division,Sr Clerk,2136,"$32,691.26"
Election Division,Asst Reg Voters,2119,"$27,312.74"
BPS Special Education,ABA Specialist (BTU),1906,"$44,648.49"
BPS East Boston High,Teacher,1845,"$49,292.34"
BPS McKinley Middle,Paraprofessional,2135,"$41,694.81"
Eliot K-8,Cluster Substitute,2128,"$32,945.91"
Office of Admin & Finance,Chief of Staff,2127,"$94,843.04"
Boston Public Library,Programs & Comm Outreach Libr,2128,"$67,876.91"
Workers Compensation Service,Workers Comp Job Classificatn,2116,
BPS Special Education,ABA Specialist (BTU),2171,"$53,195.41"
Public Works Department,Asst Supn-Collection&Disposal,2128,"$87,395.81"
Boston Public Library,Programs & Comm Outreach Libr,2125,"$14,238.20"
Neighborhood Development,Contruction Specialist I,2125,"$65,483.83"
Tobin K-8,Teacher,1801,"$66,186.67"
Parks Department,Sr Research Analyst (Parks&Rec,2121,"$68,534.11"
Parks Department,Park Ranger II,2136,"$35,506.52"
Boston Police Department,Cadet (Police),2128,"$25,675.41"
Inspectional Services Dept,Head Clerk & Secretary,2131,"$35,764.51"
Traffic Division,Jr Traffic Engr,2128,"$52,749.60"
BPS Substitute Teachers/Nurs,Substitute Teacher,2421,$283.04
Boston Public Library,Children's Librarian I,2130,"$60,298.88"
Boston Public Library,Floater Librarian I,2130,"$28,918.01"
Boston Public Library,Curriculum Development Coord,2124,"$60,622.20"
Assessing Department,Title Examiner,2131,"$40,874.83"
Lyon K-8,Teacher,2478,"$25,476.04"
Boston Cntr - Youth & Families,Special Assistant I (CC),2120,"$63,010.05"
BPS English High,Teacher,2114,"$64,738.72"
BPS Special Education,One to One Para,2081,"$39,234.38"
Lyon K-8,Specialist (BTU),1702,"$75,700.43"
Student Support Svc,Employment Agreement,2129,"$7,177.50"
Inspectional Services Dept,Prin Admin Asst,2126,"$89,444.77"
Election Division,Civic Engagement Coord,2121,"$57,124.51"
Public Facilities Department,Chief of Staff,2124,"$113,706.50"
Office of Streets,Admin Secretary,2131,"$34,663.66"
Frederick Pilot Middle,Teacher,2445,"$62,422.31"
Registry Division,Prin Clerk (Vitals/Registry),2119,"$38,152.52"
Boston Cntr - Youth & Families,Lifeguard I,2113,"$4,691.78"
Boston Cntr - Youth & Families,Lifeguard I,2126,"$4,092.82"
Boston Cntr - Youth & Families,Lifeguard I,2114,"$2,589.29"
Election Division,Asst Reg Voters Hourly,2121,"$1,727.00"
Umana Middle,Security Para,2121,"$23,682.27"
Auditing Department,Asst Prin Accountant,2130,"$38,220.09"
BPS Human Resource Team,Employment Agreement,2125,"$7,076.40"
Inspectional Services Dept,Prin Clerk & Typist,2121,"$18,417.92"
Boston Fire Department,Head Clerk,2127,"$44,395.01"
Parks Department,Finance Dir,2124,"$90,011.31"
Umana Middle,Guidance Counselor(1),2139,"$76,515.33"
Office of Tourism,Project Asst,2124,"$6,989.00"
Office of Tourism,Project Asst,2134,"$8,556.50"
English Language Learn,Manager (C) (non-ac),2124,"$99,269.13"
Office of New Bostonians,Outreach & Engagement Manager,2131,"$6,914.64"
Info & Instr Technology,Employment Agreement,2119,"$149,863.50"
Tech Boston Academy,Student Dev Counselor (1),2155,"$79,823.97"
UP Academy Holland,Coordinator (C),2130,"$65,923.04"
Fam & Student Engagemt,Coord-Manager (C),2124,"$84,856.00"
Dpt of Innovation & Technology,Dir of MIS,2127,"$155,000.04"
UP Academy Holland,Principal Elementary,2125,"$123,173.07"
Boston Retirement System,Admin Asst,2116,"$64,007.41"
BPS Human Resource Team,Manager (C) (non-ac),2169,"$75,508.43"
BPS Human Resource Team,Coordinator (C),2118,"$88,249.82"
Margarita Muniz Academy,Teacher,2467,"$90,208.19"
Youth Engagement & Employment,Office Manager,2121,"$48,136.79"
Assessing Department,Employment Agreement,2136,"$2,896.40"
BPS Human Resource Team,Manager (C) (non-ac),2126,"$14,569.64"
Fam & Student Engagemt,Coord-Manager (C),2035,"$84,856.00"
Strategy Department,Director (D) (non-ac),2131,"$112,827.09"
Boston Public Library,Library Aide,2111,"$2,442.00"
Fam & Student Engagemt,Prog Director (D) (non-ac),2131,"$102,728.05"
Neighborhood Services,Staff Asst I,2134,"$48,127.85"
UP Academy Holland,Teacher,2130,"$99,115.43"
UP Academy Holland,Director (Basas 10B),2474,"$96,733.39"
"UP ""Unlocking Potential"" Acad",Director (Basas 10B),2114,"$51,244.38"
"UP ""Unlocking Potential"" Acad",Teacher,2067,"$76,821.18"
BPS Boston Arts Academy,Program Director (C),2119,"$35,721.41"
"UP ""Unlocking Potential"" Acad",Teacher,2144,"$80,700.01"
UP Academy Holland,Teacher,2135,"$74,442.30"
Mildred Avenue K-8,Teacher,2134,"$74,057.08"
BPS Cl#10 Lee Academy,Teacher,2467,"$49,239.07"
UP Academy Dorchester,Teacher,2134,"$64,561.00"
BPS Clap Elementary,Teacher,2130,"$76,697.97"
BPS Dever Elementary,Teacher,2191,"$83,591.99"
UP Academy Holland,Teacher,14127,"$77,384.60"
BPS Burke High,Teacher,2302,"$66,738.74"
P. A. Shaw Elementary,Teacher,2135,"$15,977.86"
"UP ""Unlocking Potential"" Acad",Teacher,2127,"$74,112.74"
Dudley St. Neighborhood School,Teacher,1420,"$84,655.85"
English Language Learn,Manager (C) (non-ac),2035,"$43,079.00"
BPS Transportation,Manager (C) (non-ac),2136,"$55,119.88"
BPS Transportation,Manager (C) (non-ac),2121,"$55,119.88"
BPS Edwards Middle,Social Worker/Coordinator,2170,"$81,452.55"
Haley Pilot,Teacher,2189,"$69,173.58"
UP Academy Dorchester,Teacher,2169,"$66,003.25"
UP Academy Dorchester,Teacher,2143,"$70,121.96"
UP Academy Holland,Teacher,10128,"$40,384.65"
UP Academy Holland,Teacher,2446,"$87,500.08"
Fam & Student Engagemt,Jr Specialist (B),2121,"$53,138.50"
Umana Middle,Teacher,2145,"$86,968.59"
Henderson Elementary,Teacher,2538,"$80,150.94"
Eliot K-8,Teacher,1545,"$83,312.64"
BPS Guild Elementary,Teacher,2116,"$73,934.47"
BPS Orchard Gardens K-8 Pilot,Teacher,1876,"$78,937.99"
BPS Burke High,Teacher,2134,"$73,471.10"
BPS South Boston HS - Excel,Teacher,2135,"$43,765.14"
Lyon Pilot High 9-12,Teacher,2125,"$73,409.76"
Boston Fire Department,Lineperson,2124,"$67,817.86"
P. A. Shaw Elementary,Teacher,22301,"$51,896.24"
BPS Fenway High,Teacher,1420,"$79,578.68"
UP Academy Holland,Teacher,2035,"$68,230.75"
UP Academy Dorchester,Paraprofessional,2131,"$47,219.50"
Tech Boston Academy,Technician (B),2124,"$39,047.92"
BPS Dever Elementary,Coordinator 7,2468,"$54,387.86"
UP Academy Holland,Teacher,2144,"$70,346.14"
BPS Dever Elementary,Teacher,2035,"$76,338.65"
Dudley St. Neighborhood School,Teacher,2453,"$73,044.40"
"Kennedy, PJ Elementary",Teacher,2140,"$91,310.22"
Tobin K-8,Teacher,2122,"$81,811.21"
"UP ""Unlocking Potential"" Acad",Teacher,2375,"$63,031.03"
"UP ""Unlocking Potential"" Acad",Director (D) (non-ac),2116,"$111,589.81"
English Language Learn,Technician (B),2136,"$44,559.79"
Advancement & Ext. Affairs,Deputy Chief of Staff,2129,"$81,262.79"
UP Academy Holland,Paraprofessional,2169,"$43,682.80"
UP Academy Dorchester,Teacher,2468,"$65,231.35"
BPS Dever Elementary,Teacher,2144,"$73,431.30"
Hernandez K-8,Paraprofessional,2368,"$37,684.02"
BPS Mckay Elementary,Nurse,2127,"$59,732.61"
BPS Burke High,Teacher,2186,"$61,738.74"
Boston Police Department,Sr Accountant,2118,"$42,262.52"
UP Academy Holland,Director Of Instruction,2090,"$91,074.15"
UP Academy Holland,Teacher,2090,"$68,230.75"
BPS Dever Elementary,Teacher,2472,"$37,486.34"
UP Academy Holland,Teacher,2143,"$84,433.19"
BPS Dever Elementary,Paraprofessional,2176,"$43,710.33"
BPS Dever Elementary,Teacher,1810,"$62,807.63"
BPS Dever Elementary,Teacher,2210,"$68,933.35"
UP Academy Holland,Teacher,2125,"$30,576.94"
BPS Dever Elementary,Paraprofessional,1913,"$47,341.61"
BPS Dever Elementary,Teacher,2122,"$63,426.38"
UP Academy Holland,Coordinator (C),2136,"$63,923.12"
Boston Fire Department,Head Clerk,2120,"$44,226.58"
UP Academy Holland,Teacher,2136,"$70,440.13"
UP Academy Holland,Teacher,2115,"$79,699.25"
Eliot K-8,Paraprofessional,2215,"$35,594.58"
Teaching & Learning,Manager (C) (non-ac),2124,"$75,436.53"
