RestaurantId,RestaurantName,LicenseStatus,RestaurantType,Address,City,State,Zip
7924,The Godfrey Hotel Boston,Active,Eating & Drinking,505  Washington ST,Boston,MA,2111
7925,THE GREATEST BAR,Inactive,Eating & Drinking,262   Friend ST,Boston,MA,2114
7926,The Hub,Active,Retail Food,604 E Broadway,South Boston,MA,2127
7927,THE JEWEL OF NEWBURY,Inactive,Eating & Drinking,254   Newbury ST,Boston,MA,2116
7928,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7929,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7930,SAIGON FOOD CART,Inactive,Eating & Drinking w/ Take Out,44   Beach ST,Boston,MA,2111
7931,South End Open Market/Farmers Market,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7932,The Video Underground Inc.,Inactive,Retail Food,385   Centre ST,Jamaica Plain,MA,2130
7933,The Westin Boston Waterfront/Starbucks,Active,Eating & Drinking w/ Take Out,425   Summer ST,Boston,Ma,2210
7934,THEO'S MOBILE CREOLE CUISINE,Inactive,Mobile Food Walk On,    CITYWIDE,BOSTON,MA,0
7935,Thirst,Inactive,Eating & Drinking,645 E Second ST,South Boston,MA,2127
7936,Tiger Market,Inactive,Retail Food,1422   Centre ST,Roslindale,MA,2131
7937,Top Taste Restaurant,Inactive,Eating & Drinking w/ Take Out,151   BELGRADE AV,ROSLINDALE,MA,2131
7938,Residence Inn,Active,Eating & Drinking,2001   Washington ST,Roxbury,MA,2119
7939,Rite Aid No. 10153,Inactive,Retail Food,971  Bennington ST,East Boston,MA,2128
7940,Stop N Save Shell,Active,Retail Food,310   Blue Hill AVE,Boston,MA,2121
7941,Sugarfina,Active,Retail Food,800   Boylston ST,Boston,MA,2199
7942,SUMMERHOUSE BAKING L L C,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
7943,TJ's Food Shop,Inactive,Retail Food,137   Blue Hill AVE,Roxbury,MA,2119
7944,Shaking Seafood,Active,Eating & Drinking,19  Poplar St,Roslindale,MA,2131
7945,Sushiemon,Active,Eating & Drinking,201  Massachusetts AVE,Boston,MA,2115
7946,Starbucks Coffee,Active,Eating & Drinking w/ Take Out,305   Congress ST,Boston,MA,2210
7947,The Chicken Bone,Inactive,Eating & Drinking,1252   Boylston ST,Boston,MA,2215
7948,South End Open Market/Farmers Market,Inactive,Eating & Drinking,536   Harrison AVE,Roxbury,MA,2118
7949,SOWA Sundays,Inactive,Retail Food,500   Harrison AVE,Roxbury,MA,2118
7950,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
7951,Sweet Idea,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
7952,Sweetgreen,Active,Eating & Drinking,23  Northern AVE,Boston,MA,2210
7953,Sweetgreen,Active,Eating & Drinking,60   State ST,Boston,MA,2109
7954,Sweets For All,Inactive,Retail Food,31   GERMANIA ST,BOSTON,,0
7955,Tacos Don Beto,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7956,THE LOBBY SHOP,Inactive,Retail Food,31   Milk ST,Boston,MA,2110
7957,STOP & SHOP,Inactive,Retail Food,1230   VFW  PK,West Roxbury,MA,2132
7958,Subway,Inactive,Eating & Drinking w/ Take Out,260   Western AVE,Allston,MA,2134
7959,The Pasta Pot,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7960,The Pot Bar,Active,Eating & Drinking,70  Brighton AVE,Allston,MA,2134
7961,The Roving Lunchbox,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
7962,SUPREME LAUNDERMAT,Inactive,Retail Food,690   AMER LEGION  HW,ROSLINDALE,MA,2131
7963,San Donato Pizzeria,Inactive,Eating & Drinking w/ Take Out,547   Washington ST,Brighton,MA,2135
7964,STORE 24 (No. 25),Inactive,Retail Food,1420   Dorchester AVE,Dorchester,MA,2122
7965,TARA PUB,Inactive,Eating & Drinking,1921   DORCHESTER  AV,DORCHESTER,MA,2124
7966,Rite Aid No. 10151,Active,Retail Food,90   River ST,Mattapan,MA,2126
7967,Soup Shack,Active,Eating & Drinking,779  Centre ST,Jamaica Plain,MA,2130
7968,Travel Traders,Active,Retail Food,64   Arlington ST,Boston,MA,2116
7969,T-STOP MARKET  INC.,Inactive,Retail Food,481   Geneva AVE,Dorchester,MA,2122
7970,Rosa's Variety,Active,Retail Food,1281   River ST,Boston,MA,2136
7971,ROY'S MOBIL,Inactive,Retail Food,783   BLUE HILL  AV,DORCHESTER,MA,2124
7972,O'NEILLS OVEN DOOR BAKERY-CAFE,Inactive,Eating & Drinking w/ Take Out,371 W Broadway,South Boston,MA,2127
7973,Taj Boston,Inactive,Retail Food,15   Arlington ST,Boston,MA,2116
7974,Sweet Christopher's,Inactive,Eating & Drinking,609   Centre ST,Jamaica Plain,MA,2130
7975,Sweet Kingdom,Active,Eating & Drinking w/ Take Out,15  Beach ST,Boston,MA,2111
7976,Sweet Tooth Boston,Inactive,Retail Food,417   Washington ST,Boston,MA,2108
7977,Tasti D Lite,Inactive,Eating & Drinking,205   Newbury ST,Boston,MA,2116
7978,Sweetgreen,Active,Eating & Drinking,350  Harrison AVE,Roxbury,MA,2118
7979,Truly Jorg's Patisserie,Inactive,Eating & Drinking,500   Commonwealth AVE,Boston,MA,2215
7980,SUBWAY,Inactive,Eating & Drinking w/ Take Out,162   Harvard AVE,Allston,MA,2134
7981,ST. PETER'S SCHOOL,Inactive,Eating & Drinking,284   Bowdoin ST,Dorchester,MA,2122
7982,THE KITCHEN (MBTA),Inactive,Eating & Drinking w/ Take Out,21  Arlington AVE,Charlestown,MA,2129
7983,The Munchie Fairy,Inactive,Retail Food,2   Tremont ST,Brighton,MA,2135
7984,The Paint Bar,Active,Eating & Drinking,248   Newbury ST,Boston,MA,2116
7985,Sugabettens Baking,Inactive,Retail Food,31   GERMANIA ST,BOSTON,,0
7986,Sullivan's Tap,Active,Eating & Drinking,168   Canal ST,Boston,MA,2114
7987,Sunny Cafe,Active,Eating & Drinking w/ Take Out,1000   Bennington ST,East Boston,MA,2128
7988,The Upper Crust,Inactive,Eating & Drinking w/ Take Out,1727   Centre ST,West Roxbury,MA,2132
7989,SoulCycle,Active,Retail Food,500   Boylston ST,Boston,MA,2116
7990,Taste of Eastie,Inactive,Eating & Drinking,75  Meridian ST,East Boston,MA,2128
7991,Tatte Bakery & Cafe,Active,Eating & Drinking,125   Summer ST,Boston,MA,2110
7992,TENX CLUB,Inactive,Retail Food,1208B   VFW PKWY,West Roxbury,MA,2132
7993,THE UNITED CLUB,Active,Eating & Drinking,200   Terminal RD,East Boston,MA,2128
7994,The Urban Art Bar,Inactive,Eating & Drinking,709 E Broadway,South Boston,MA,2127
7995,The West Ender,Active,Eating & Drinking w/ Take Out,252   Friend ST,Boston,MA,2114
7996,The Wine Emporium,Inactive,Retail Food,474   COLUMBUS  AV,BOSTON,MA,2118
7997,Thompole Convenience Store,Inactive,Retail Food,1328   Blue Hill AVE,Mattapan,MA,2126
7998,SUPER 88 BEVERAGE,Inactive,Eating & Drinking w/ Take Out,1   Brighton AVE,Allston,MA,2134
7999,The Urban Art Bar,Inactive,Eating & Drinking,163   Old Colony AVE,South Boston,MA,2127
8000,Thompson Market,Inactive,Retail Food,44   Brooks ST,East Boston,MA,2128
8001,Three Scoops,Inactive,Eating & Drinking w/ Take Out,403   Washington ST,Brighton,MA,2135
8002,Tiger Mama,Active,Eating & Drinking,1363   Boylston ST,Boston,MA,2215
8003,Tiki Rock/Oisa,Active,Eating & Drinking,131  State ST,Boston,MA,2109
8004,Timothy's,Inactive,Eating & Drinking,631A   VFW PKWY,Boston,MA,2467
8005,Tiny Diner,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8006,Tipsy's Beer & Wine,Active,Retail Food,739   Parker ST,Mission Hill,MA,2120
8007,Tobacco Y Miscellaneous La Tia,Inactive,Retail Food,148   Maverick ST,East Boston,MA,2128
8008,The Bite,Active,Retail Food,500  Rutherford AVE,Charlestown,MA,2129
8009,Star Markets No. 2576,Active,Eating & Drinking,33  Kilmarnock ST,Boston,MA,2215
8010,SWEET ALTERNATIVES,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
8011,Top Taste Kitchen,Inactive,Eating & Drinking w/ Take Out,151   Belgrade AVE,Roslindale,MA,2131
8012,Tora Japanese Restaurant,Active,Eating & Drinking,20   Tyler ST,Boston,MA,2111
8013,Tradesman,Active,Eating & Drinking,89   Broad ST,Boston,MA,2110
8014,Tremonte Restaurant,Active,Eating & Drinking,76   Salem ST,Boston,MA,2113
8015,Triple Eatery,Inactive,Eating & Drinking w/ Take Out,77   Cummins HWY,Roslindale,MA,2131
8016,Triple Eatery Restaurant,Inactive,Eating & Drinking w/ Take Out,77   Cummins HWY,Roslindale,MA,2131
8017,Tropical Food Mart,Inactive,Retail Food,4545   Washington ST,Roslindale,MA,2131
8018,Travel & Leisure No. 1936,Active,Retail Food,300   Terminal RD,East Boston/,MA,2128
8019,Triangle Coffee,Inactive,Eating & Drinking w/ Take Out,21   Dry Dock AVE,Boston,MA,2210
8020,Sutherland Pharmacy,Inactive,Retail Food,1690   COMMONWEALTH  AV,BRIGHTON,MA,2135
8021,Tunnel,Active,Eating & Drinking,100  Stuart ST,Boston,MA,2116
8022,Sweet Cheeks Cakes,Inactive,Retail Food,31   Germania ST,West Roxbury,MA,2130
8023,The Block,Active,Eating & Drinking,154   Harvard AVE,Allston,MA,2134
8024,SULGRAVE  INC.,Inactive,Retail Food,417   Washington ST,Boston,MA,2108
8025,Simons IMAX Theater,Active,Eating & Drinking w/ Take Out,250  Atlantic AVE,Boston,MA,2110
8026,Sweet Caroline's,Inactive,Eating & Drinking,1260   Boylston ST,Boston,MA,2215
8027,T D Garden Beer World 522 - 206,Inactive,Eating & Drinking w/ Take Out,100   Legends WA,Boston,MA,2114
8028,UNO'S CREATIVE HOST SERVICES,Inactive,Eating & Drinking w/ Take Out,500   LOGAN AIRPORT TRMNL E,EAST BOSTON,MA,2128
8029,Urban Cantina,Inactive,Eating & Drinking,76   Salem ST,Boston,MA,2113
8030,Villa Mexico Cafe,Active,Eating & Drinking w/ Take Out,41   Broad ST,Boston,MA,2109
8031,Vino Volo,Active,Eating & Drinking,1   Harborside DR,East Boston,MA,2128
8032,VIP Dillion Fieldhouse,Active,Eating & Drinking w/ Take Out,65 N Harvard ST,Allston,MA,2134
8033,WEST STREET GRILLE,Inactive,Eating & Drinking,15   West ST,Boston,MA,2111
8034,WESTIN COPLEY PLACE 1ST FL,Inactive,Eating & Drinking,10   HUNTINGTON  AV,BOSTON,MA,2116
8035,WILD GREENS,Inactive,Eating & Drinking w/ Take Out,100   Federal ST,Boston,MA,2110
8036,Stapleton Floral,Active,Retail Food,635 E Broadway,Boston,MA,2127
8037,Wing It,Inactive,Eating & Drinking w/ Take Out,1153   Commonwealth AVE,Allston,MA,2134
8038,Woody's Pizza Inc,Inactive,Eating & Drinking w/ Take Out,1035   Saratoga ST,East Boston,MA,2128
8039,Wright Caribbean Market Plus,Inactive,Retail Food,200   Washington ST,Dorchester,MA,2121
8040,Sodexo @ The Lounge Trmnl C,Active,Eating & Drinking,300   Terminal RD,East Boston,MA,2128
8041,Tatte Bakery & Cafe,Active,Eating & Drinking,1350   Boylston ST,Boston,MA,2215
8042,Tavern In The Square Restaurant (So. Station),Active,Eating & Drinking,640   Atlantic AVE,Boston,MA,2110
8043,Tender Greens,Active,Eating & Drinking,100  Huntington AVE,Boston,MA,2116
8044,The Froyo Truck,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8045,South End Open Market/Farmers Market,Inactive,Eating & Drinking,536   Harrison AVE,Roxbury,MA,2118
8046,Stop & Shop No. 412,Active,Eating & Drinking,1622  Tremont ST,Mission Hill,MA,2120
8047,SOWA Sundays,Inactive,Retail Food,536   Harrison AVE,Roxbury,MA,2118
8048,Table By Jen Royle,Active,Eating & Drinking,445  Hanover ST,Boston,MA,2113
8049,Tea Forte,Active,Retail Food,91   Newbury ST,Boston,MA,2116
8050,Starbucks Coffee,Active,Eating & Drinking,219  Western AVE,Allston,MA,2134
8051,The Bowery,Active,Eating & Drinking,2261  Dorchester AVE,Dorchester,MA,2124
8052,The Cookie Monstah No. 5 Social Monstah,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8053,The Langham Boston (Gift Shop),Inactive,Retail Food,250   Franklin ST,Boston,MA,2110
8054,Taste of Tiramisu,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
8055,Tasty Burger Three,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8056,TEAMSTER'S PUB,Inactive,Eating & Drinking,309   D ST,South Boston,MA,2127
8057,The General Store,Inactive,Retail Food,55  Fruit ST,Boston,MA,2114
8058,The Goods JP,Inactive,Eating & Drinking w/ Take Out,378   Centre ST,Jamaica Plain,MA,2130
8059,Thomson Reuters (Starbucks),Inactive,Eating & Drinking w/ Take Out,12  Thomson Pl,Boston,MA,2210
8060,Ula Cafe,Inactive,Eating & Drinking,284  Amory ST,Roxbury,MA,2119
8061,SUITE,Inactive,Eating & Drinking,1   BOYLSTON PL,BOSTON,MA,2116
8062,Thai Kitchen Pizza,Inactive,Eating & Drinking w/ Take Out,48   Winter ST,Boston,MA,2108
8063,Unique Grill & Take Out,Inactive,Eating & Drinking w/ Take Out,304   Dudley ST,Roxbury,MA,2119
8064,United Club,Inactive,Eating & Drinking,100   LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,2128
8065,TEMPER CHOCOLATES,Inactive,Retail Food,500   Commonwealth AVE,Boston,MA,2215
8066,The Wild Duck Wine & Spirits,Active,Retail Food,660  Washington ST,Boston,MA,2111
8067,Y5,Active,Eating & Drinking w/ Take Out,4  Jersey St,Boston,MA,2215
8068,Yawkey Cafe,Active,Eating & Drinking,850   Harrison AVE,Roxbury,MA,2118
8069,Yotel Boston - Penthouse,Active,Eating & Drinking,65  Seaport BLVD,Boston,MA,2210
8070,Yucatan Mexican Grill,Inactive,Eating & Drinking,4014   Washington ST,Roslindale,MA,2131
8071,ZON'S,Inactive,Eating & Drinking w/ Take Out,2   Perkins ST,Jamaica Plain,MA,2130
8072,Summer Street Market,Inactive,Retail Food,0   Summer ST,Boston,MA,2110
8073,VERC READVILLE MOBILE,Inactive,Retail Food,264   Neponset Valley PKWY,Hyde Park,MA,2136
8074,Vianne Chocolat,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
8075,VIVA BURRITO,Inactive,Eating & Drinking,66   Staniford ST,Boston,MA,2114
8076,The Battery,Inactive,Eating & Drinking w/ Take Out,379   Washington ST,Brighton,MA,2135
8077,Walaikum's Burger,Inactive,Eating & Drinking w/ Take Out,491B  Blue Hill AVE,Dorchester,MA,2121
8078,The Chamber Cafe,Inactive,Eating & Drinking w/ Take Out,210   William T Morrissey BLVD,Dorchester,MA,2125
8079,Well Coffee House Boston,Active,Eating & Drinking w/ Take Out,1A   State ST,Boston,MA,2109
8080,Unidine Cafe @ RSM,Active,Eating & Drinking,80  City SQ,Charlestown,MA,2129
8081,Union Park Pizza,Active,Eating & Drinking,1403   Washington ST,Roxbury,MA,2118
8082,TEDESCHI FOOD SHOP,Inactive,Retail Food,2235   DORCHESTER  AV,DORCHESTER,MA,2124
8083,The Juice Box,Active,Eating & Drinking w/ Take Out,359 W Broadway,South Boston,MA,2127
8084,The 99 Lobby Shop,Inactive,Retail Food,99   High ST,Boston,MA,2110
8085,TERRY'S PRODUCE,Inactive,Retail Food,960   Massachusetts AVE,Roxbury,MA,2118
8086,The Paramount Cafe @Emerson,Active,Eating & Drinking,555  Washington ST,Boston,MA,2111
8087,The Newsstand@ 101 Arch St.,Inactive,Retail Food,93   Arch ST,Boston,MA,2110
8088,The Cupcakory,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8089,Uno Chicago Grill,Inactive,Eating & Drinking w/ Take Out,1230   COMMONWEALTH  AV,ALLSTON,MA,2134
8090,VAN MINI MARKET,Active,Retail Food,109   FRANKLIN,ALLSTON,MA,2134
8091,VENICE RISTORANTE,Inactive,Eating & Drinking w/ Take Out,204   Cambridge ST,Boston,MA,2114
8092,Very Berry Frozen Yogurt,Inactive,Eating & Drinking w/ Take Out,1413   Dorchester AVE,Dorchester,MA,2122
8093,VIET HUONG MARKET,Inactive,Retail Food,1826   Dorchester AV,Dorchester,MA,2124
8094,Unidine,Inactive,Eating & Drinking,250  New Rutherford AVE,Charlestown,MA,2129
8095,Vikos Pizza & Ribs,Inactive,Eating & Drinking w/ Take Out,854   River ST,Hyde Park,MA,2136
8096,Vineyard Grille,Active,Eating & Drinking,500   Terminal RD,East Boston,MA,2128
8097,Vino Volo,Active,Eating & Drinking,500   Terminal RD,East Boston,MA,2128
8098,Vikos Pizza & Ribs,Inactive,Eating & Drinking w/ Take Out,855   River ST,Hyde Park,Ma,2136
8099,SUAMY MARKET,Inactive,Retail Food,70   Day ST,Jamaica Plain,MA,2130
8100,The Fourth Wall,Active,Eating & Drinking,228   Tremont ST,Boston,MA,2116
8101,The General Store @ Spaulding,Active,Retail Food,300   First AV,Charlestown,MA,2129
8102,The Hot Spot,Inactive,Eating & Drinking,154   Harvard AVE,Allston,MA,2134
8103,THE IRISH COTTAGE,Inactive,Retail Food,1898   Centre ST,West Roxbury,MA,2132
8104,The Juicery,Active,Eating & Drinking w/ Take Out,58   Salem ST,Boston,MA,2113
8105,Target Store T-3223,Active,Retail Food,4165   Washington ST,Roslindale,MA,2131
8106,US GAS,Inactive,Retail Food,634   HUNTINGTON  AV,BOSTON,MA,2115
8107,Vino Volo,Active,Eating & Drinking,100   Terminal RD,East Boston,MA,2128
8108,The One Sushi Inc.,Active,Eating & Drinking,578   Huntington AVE,Mission Hill,MA,2120
8109,The Circle Pizza,Active,Eating & Drinking w/ Take Out,354   Chestnut Hill AVE,Brighton,MA,2135
8110,The 99 Lobby Shop,Inactive,Retail Food,99   High ST,Boston,MA,2110
8111,The Pink Samurai,Inactive,Eating & Drinking w/ Take Out,658   Centre ST,Jamaica Plain,MA,2130
8112,The Spaht,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8113,THE FRIENDLY COMMUNITY MARKET,Inactive,Retail Food,67   WOODROW  AV,DORCHESTER,MA,2124
8114,The Bacon Truck,Active,Eating & Drinking,50   Terminal ST,Boston,MA,2129
8115,Tipico Restaurant,Active,Eating & Drinking,386  Chelsea ST,East Boston,MA,2128
8116,Tonic Restaurant,Inactive,Eating & Drinking,3698   Washington ST,Jamaica Plain,MA,2130
8117,Top Secret Sandwiches,Inactive,Eating & Drinking w/ Take Out,33A   FISH PIER,South Boston,MA,2127
8118,Tossed,Inactive,Eating & Drinking,800   BOYLSTON ST,BOSTON,MA,2199
8119,ST. MATTHEW SCHOOL,Inactive,Eating & Drinking,29   Stanton ST,Dorchester,MA,2124
8120,Walgreens,Inactive,Eating & Drinking w/ Take Out,10   School ST,Boston,MA,2108
8121,Walgreens No. 11797,Active,Retail Food,465  Cambridge ST,Allston,MA,2134
8122,WALLY'S,Active,Eating & Drinking,427   Massachusetts AVE,Roxbury,MA,2118
8123,Warren Market,Active,Retail Food,256   Warren ST,Roxbury,MA,2119
8124,wendys,Inactive,Eating & Drinking w/ Take Out,71   Summer ST,Boston,MA,2110
8125,THE STATION GROCERY,Inactive,Retail Food,9   Maverick SQ,East Boston,MA,2128
8126,Walgreens No.  10996,Inactive,Retail Food,1  Joslin PL,Boston,MA,2215
8127,Wentworth Institute Bookstore,Inactive,Retail Food,103   Ward ST,Mission Hill,MA,2115
8128,WEST ROXBURY BAR,Inactive,Eating & Drinking,1883   Centre ST,West Roxbury,MA,2132
8129,Wheelers Black Lebel Vegan Ice Cream,Inactive,Eating & Drinking w/ Take Out,334   Massachusetts AV,BOSTON,,0
8130,WHISKEY PARK,Inactive,Eating & Drinking,54   ARLINGTON,BOSTON,MA,2116
8131,Whittier Health Pharmacy,Active,Retail Food,1290   Tremont ST,Mission Hill,MA,2120
8132,The Deck @ Digitas Co.,Inactive,Eating & Drinking w/ Take Out,33   Arch ST,Boston,MA,2110
8133,TERRA COTTA CAFE,Inactive,Eating & Drinking w/ Take Out,140   Clarendon ST,Boston,MA,2116
8134,Three Fins Coffee Roasters,Active,Eating & Drinking w/ Take Out,1  Joslin PL,Boston,MA,2215
8135,The Cookie Monstah No. 4 Lil' Monstah,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8136,Will On The Green No.  2,Inactive,Eating & Drinking w/ Take Out,420   West ST,Hyde Park,MA,2136
8137,Warrior Arena Concessions,Active,Eating & Drinking,50  Guest St,Brighton,MA,2135
8138,Waterstone at The Circle,Active,Eating & Drinking,385  Chestnut Hill Av,Brighton,MA,2135
8139,The Specialty Bean,Inactive,Retail Food,31   Germania ST,Jamaica Plain,MA,2130
8140,The Westland,Active,Eating & Drinking,8   Westland AVE,Boston,MA,2115
8141,Tatte Bakery & Cafe,Active,Eating & Drinking,359   Huntington AVE,Boston,MA,2115
8142,The Parlour,Inactive,Eating & Drinking,1727   Centre ST,West Roxbury,MA,2132
8143,Travel Traders No. 3052@Sheraton Boston Hotel,Active,Retail Food,39   Dalton ST,Boston,MA,2116
8144,Trillium at Farnsworth,Active,Eating & Drinking,47  Farnsworth ST,Boston,MA,2210
8145,The Sports Club/LA - Boston,Inactive,Retail Food,4    Avery ST,BOSTON,MA,2111
8146,Tufts Medical Center/Aramark Gift Shop,Inactive,Retail Food,750   Washington ST,Boston,Ma,2111
8147,U & I BARGAIN UNLIMITED,Inactive,Retail Food,394   Warren ST,Roxbury,MA,2119
8148,UNITED HOUSE OF PRAYER FOR ALL PEOPLE,Active,Eating & Drinking,206   Seaver ST,Dorchester,MA,2121
8149,United National Market,Inactive,Retail Food,134   Bunker Hill ST,Charlestown,MA,2129
8150,THREE CORNERS TOBACCO,Inactive,Retail Food,44   Maverick SQ,East Boston,MA,2128
8151,Tilted Kilt Pub & Eatery,Inactive,Eating & Drinking,96   Brookline AVE,Boston,MA,2215
8152,Trader Joe's No. 561,Active,Retail Food,199 N Harvard ST,Allston,MA,2134
8153,TORCH,Inactive,Eating & Drinking,26   Charles ST,Boston,MA,2114
8154,Uptown Foods,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8155,VALUE LIQUORS INC,Inactive,Retail Food,65   BOSTON,DORCHESTER,MA,2125
8156,Travel Traders No. 3103,Active,Retail Food,110  Huntington AVE,Boston,MA,2116
8157,Tremont Variety,Inactive,Retail Food,283   Tremont ST,Boston,MA,2116
8158,Sweet Street Gelato,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
8159,Wichit Sandwich Inc.,Active,Eating & Drinking,244   Newbury ST,Boston,MA,2116
8160,Wingz Xpress,Inactive,Eating & Drinking w/ Take Out,563   Washington ST,Brighton,MA,2135
8161,Woodys Pizza,Inactive,Eating & Drinking w/ Take Out,1035   Saratoga ST,East Boston,MA,2128
8162,WOW BBQ I,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
