DepartmentName,JobTitle,Zip,Salary
Traffic Division,Active Transportation Director,2118,"$90,406.52"
Environment Department,Employment Agreement,2135,"$23,110.00"
UP Academy Holland,Teacher,2114,"$57,384.62"
Assessing Department,Head Clerk,2121,"$17,861.03"
ASD Human Resources,Prin Clerk,2124,"$40,644.51"
BPS Grew Elementary,Teacher,2115,"$66,364.81"
Food & Nutrition Svc,Coord-Manager (C),2127,"$75,436.53"
UP Academy Holland,Paraprofessional,2121,"$43,500.32"
BPS Adams Elementary,Teacher,2130,"$66,914.92"
"UP ""Unlocking Potential"" Acad",Teacher,2114,"$54,901.65"
Edison K-8,Teacher,2130,"$63,863.77"
Hernandez K-8,Teacher,2121,"$55,087.53"
Young Achievers K-8,Teacher,2118,"$47,305.04"
Office of Streets,Admin Secretary,2125,"$38,629.51"
BPS Boston Arts Academy,Teacher,2115,"$85,335.38"
BPS Counseling Service,School Psychologist(1),2116,"$78,346.57"
BPS Dearborn Middle,Teacher,2144,"$74,003.78"
Mayor's Office,Admin Asst III,2127,"$56,637.03"
Boston Cntr - Youth & Families,Special Assistant,2126,"$77,765.05"
WREC: Urban Science Academy,Social Worker/Coordinator,2132,"$81,004.10"
Gardner Pilot  Academy,Nurse,2126,"$73,825.74"
BPS Burke High,Teacher,2125,"$47,191.32"
"UP ""Unlocking Potential"" Acad",Teacher,2122,"$33,139.42"
BPS Quincy Elementary,Teacher,2143,"$70,927.85"
BPS Blackstone Elementary,Teacher,2124,"$66,939.38"
Mission Hill K-8,Teacher,2143,"$64,683.22"
BPS Ellis Elementary,Teacher,2119,"$67,652.90"
Boston Fire Department,Hvy Mtr Equip Repairperson BFD,2127,"$55,697.35"
Ellison/Parks EES,Teacher,2145,"$71,864.87"
Boston Fire Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2124,"$66,503.64"
Hernandez K-8,Teacher,2143,"$77,293.48"
BPS Blackstone Elementary,Teacher,2125,"$66,826.18"
BPS Holmes Elementary,Teacher,2143,"$40,972.04"
BPS Boston Comm Leadership Ac,Teacher,2118,"$68,601.46"
BPS Alternative Education HS,Teacher,2138,"$63,759.53"
BPS O'Bryant School,Teacher,2128,"$75,147.97"
Mayor's Office,Admin Asst,2118,"$54,821.23"
Emergency Management,RegionalEmergencyMgmntPlanner,2132,"$66,438.57"
Emergency Management,EmrgMgtTraining&ExerciseCoord,2127,"$67,137.64"
Haley Pilot,Surround Care Paraprofessional,2119,"$20,185.73"
BPS Labor Relations,Attorney (D),2121,"$91,273.62"
Early Learning Services,Manager (D),2136,"$92,611.87"
Assessing Department,Asst Assessor (Trainee II),2131,"$42,396.02"
Auditing Department,Supv Of Acntng (Auditing),2122,"$65,317.20"
BPS Orchard Gardens K-8 Pilot,Teacher,2140,"$60,772.71"
Hernandez K-8,Cluster Substitute,2130,"$40,916.99"
BPS Conley Elementary,Teacher,2130,"$43,508.51"
BPS Mckay Elementary,Cluster Substitute,2131,"$31,651.42"
Info & Instr Technology,Specialist (BTU),2130,"$62,422.31"
BPS Office Of Budget Mgmt,Attendant,2128,"$8,774.58"
Margarita Muniz Academy,Teacher,2144,"$50,121.43"
BPS Human Resource Team,Coord-Manager (B),2135,"$37,684.64"
Assessing Department,Sr Research Analyst (Asn),2136,"$63,889.91"
Boston City Council,Admin Asst (Cc),2134,"$22,442.49"
BPS Counseling Service,School Psychologist(1),2127,"$69,096.43"
BPS Office Of Budget Mgmt,Director (E) (non-ac),2135,"$115,418.33"
Boston Fire Department,Inside Wireperson,2124,"$123,593.73"
Elderly Commission,Administrative Assistant,2125,"$36,677.61"
Elderly Commission,Admin Asst I,2125,"$2,880.76"
BPS Boston Evening Academy,Paraprofessional,2124,"$54,371.42"
BPS Orchard Gardens K-8 Pilot,Lunch Hour Monitors,2126,"$2,943.66"
Boston Cntr - Youth & Families,Athletic Assistant,2131,"$34,541.17"
Parks Department,Motor Equip Oper & Lbr (P&R),2135,"$35,810.06"
BPS Special Education,Teacher,2143,"$74,159.87"
Boston Public Library,Cataloger And Classifier II,2135,"$70,267.09"
BPS Human Resource Team,Director (D) (non-ac),2129,"$142,019.26"
BPS South Boston HS - Excel,Staff Asst (B),2132,"$66,418.69"
BPS Alternative Education HS,Teacher,2131,"$58,291.04"
Boston Fire Department,Fire Fighter-Technician,2135,"$82,708.40"
BPS Dearborn Middle,Teacher,2130,"$75,457.53"
Student Support Svc,Project Manager (C),2118,"$72,534.66"
Tech Boston Academy,Jr Coordinator (B),2126,"$55,530.04"
Green Academy,Paraprofessional,2134,"$38,625.84"
Lyon Pilot High 9-12,Paraprofessional,2124,"$36,648.39"
BPS Mattahunt Elementary,Paraprofessional,2126,$79.81
BPS Charlestown High,Cluster Substitute,2128,"$12,640.42"
Assessing Department,Asst Assessor,2124,"$44,644.83"
BPS Transportation,Coordinator (C),2136,"$61,955.94"
Boston Public Library,Children's Librarian I,2134,"$50,871.15"
BPS McKinley Middle,Paraprofessional,2134,"$41,850.82"
BPS Transportation,Hot Line Worker HE,2132,"$32,322.83"
Jackson/Mann K-8,Paraprofessional,2118,"$36,186.72"
Inspectional Services Dept,Board Members (Examiners),2124,"$2,200.00"
Office of Economic Development,EconomicDevelopPolicyAnalyst,2124,"$51,492.06"
BPS Holmes Elementary,Community Field Coordinator,2122,"$42,771.69"
Eliot K-8,Paraprofessional,2132,"$32,173.76"
BPS Athletics,Coach (NonTPP),2122,"$15,265.84"
Accountability,Director (D),2116,"$79,354.40"
Haynes EEC,Lunch Hour Monitors,2124,"$7,794.48"
Communications,Specialist (C),2134,"$91,204.35"
BPS Boston Arts Academy,Staff Asst (B),2124,"$21,757.13"
BPS Ohrenberger Elementary,Paraprofessional,2121,"$21,526.04"
BPS English High,Paraprofessional,2121,"$29,825.94"
BPS South Boston HS - Excel,Cluster Substitute,2122,"$28,362.00"
Kilmer K-8,Cluster Substitute,2131,"$28,903.88"
BPS Madison Park High,Teacher,2116,"$18,229.03"
BPS Madison Park High,Teacher,2134,"$71,731.48"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2115,"$24,675.67"
Henderson Elementary,Community Field Coordinator,2124,"$65,273.12"
Office of Arts & Culture,Employment Agreement,2126,$132.00
Ellison/Parks EES,Teacher,2127,"$56,650.92"
Dorchester Academy,SpEd Support Svcs Coordinator,2121,"$79,428.29"
Edison K-8,Employment Agreement,2135,"$5,827.01"
BPS Special Education,ABA Specialist (BTU),2145,"$43,908.42"
BPS Office Of Budget Mgmt,Attendant,2115,"$4,745.42"
UP Academy Holland,Paraprofessional,2124,"$36,965.98"
BPS O'Donnell Elementary,Library Paraprofessional,2128,"$18,875.94"
Chief Financial Officer,Analyst (C),2130,"$72,534.66"
BPS Special Education,ABA Specialist (BTU),2120,"$26,503.48"
BPS East Boston High,Teacher,2129,"$61,075.15"
Greater Egleston High,Jr Coordinator (B),2127,"$58,028.87"
Achievement Gap,Manager (C) (non-ac),2124,"$62,275.08"
Boston Police Department,Project Coor,2118,"$59,201.88"
Boston Cntr - Youth & Families,Sr Violence Interrupters,2124,"$36,049.93"
Parks Department,Golf Course Asst Supn,2128,"$9,419.27"
BPS Alternative Education HS,Community Field Coordinator,2122,"$57,130.25"
Office of Arts & Culture,Dir of Planning and Policy,2119,"$71,926.27"
BPS Quincy Elementary,Coord-Manager (B),2130,"$44,423.94"
BPS New Mission Pilot,Community Field Coordinator,2136,"$61,401.73"
Boston Public Library,Library Aide,2125,"$10,475.00"
Frederick Pilot Middle,Fam & Comm Outreach Coord,2131,"$48,840.99"
BPS Dearborn Middle,Cluster Substitute,2124,"$3,790.44"
Frederick Pilot Middle,Director (D) (non-ac),2119,"$80,773.16"
Lyon K-8,Paraprofessional,2135,"$36,430.37"
ASD Human Resources,Head Clerk,2136,"$47,053.53"
Property Management,Head Admin Clerk,2122,"$43,647.38"
Boston Public Library,Sr Marketing Associate,2129,"$56,336.39"
Margarita Muniz Academy,Teacher,2140,"$58,336.06"
Office of Economic Development,Prin Accountant,2121,"$53,632.75"
Office of Economic Development,Intern I,2124,"$8,377.50"
Henderson Elementary,Security Para,2136,"$39,860.64"
BPS Human Resource Team,Coord-Manager (B),2125,"$60,640.05"
Unified Student Svc,Asst Superintendent,2118,"$155,161.02"
Traffic Division,Vehicle Impound Specialist ##,2124,"$34,854.91"
BPS Winthrop Elementary,Sub Lunch Monitor,2125,"$1,221.00"
BPS Trotter Elementary,Lunch Hour Monitors,2130,"$8,450.94"
BPS Athletics,Coach (NonTPP),2127,"$6,527.34"
Boston Public Library,Technical Support Associate,2136,"$39,703.50"
Boston Police Department,Statistical Analyst(Bpd),2130,"$43,679.78"
BPS Special Education,SPED Coverage Paraprofessional,2122,"$37,445.50"
BPS Madison Park High,Teacher,2115,"$60,252.84"
BPS Burke High,Paraprofessional,2121,"$32,316.20"
Lyon K-8,Staff Asst (B),2124,"$45,225.56"
BPS Latin Academy,Sen Clerk-School Secretary 15,2119,"$38,273.60"
Henderson Elementary,Lunch Hour Monitors,2126,"$8,488.53"
BPS Dever Elementary,Prin Clerk/School Sec 19,2127,"$26,787.29"
Public Works Department,Spec Hvy Meo,2125,"$35,818.17"
Food & Nutrition Svc,Substitute Cafe Attn BE,2119,"$11,530.26"
BPS Special Education,Sen Clerk School Sec 766-15B,2118,"$27,718.37"
BPS Another Course To Colleg,Cluster Substitute,2136,"$31,248.07"
BPS Equity,Asst Superintendent (non-ac),2136,"$154,699.50"
Boston Public Library,Young Adults Librarian II,2130,"$55,529.96"
Boston Public Library,Children's Librarian I,2132,"$63,759.28"
Lyndon K-8,Paraprofessional,2130,"$30,798.66"
BPS Boston Latin,Employment Agreement,2139,"$5,254.50"
Boston Fire Department,Head Clerk,2131,"$37,530.23"
Mission Hill K-8,Paraprofessional,2131,"$36,253.54"
Transportation-Parking Clerk,Teller,2124,"$38,804.17"
BPS Quincy Elementary,Teacher,2125,"$35,258.26"
Neighborhood Services,Staff Asst I,2119,"$40,377.53"
Neighborhood Services,Staff Asst I,2136,"$44,333.37"
Roosevelt K-8,Teacher,2127,"$86,071.84"
Inspectional Services Dept,Assoc Inspec  Engineer(Isd),2120,"$78,175.32"
Dpt of Innovation & Technology,BroadbandDigitalEquityAdvocate,2135,"$81,308.34"
Law Department,Asst Corp Counsel II,2120,"$66,847.14"
Parks Department,Contract Manager,2132,"$70,238.48"
Dpt of Innovation & Technology,Management Analyst (Asd/Admin),2124,"$77,642.59"
Property Management,Dep Comm(A&F),2127,"$75,992.91"
Umana Middle,Paraprofessional,2124,"$39,752.87"
Mattapan Early Elementary,Lunch Hour Monitors,2136,"$8,803.34"
East Boston EEC,Cook,2129,"$17,349.97"
Boston Public Library,Major Projects Coord,2128,"$58,867.19"
Edison K-8,Security Para,2125,"$37,410.81"
Boston Fire Department,Hvy Mtr Equip Repairperson BFD,2136,"$66,035.26"
BPS Labor Relations,Paralegal Assistant,2131,"$42,840.00"
Law Department,Paralegal,2127,"$35,998.13"
Office of Economic Development,Neigh Business Manager,2128,"$72,200.63"
Tech Boston Academy,Cluster Substitute,2122,"$32,883.03"
Boston City Council,City Councilor,2126,"$99,499.92"
BPS East Boston High,Sen Clerk-School Secretary 15,2128,"$33,278.92"
Alighieri Montessori School,Prin Clerk/School Sec 19,2122,"$42,264.58"
BPS Equity,Jr Technician (A),2136,"$43,316.36"
Public Works Department,Code Enforce Offc,2131,"$30,311.76"
BPS Blackstone Elementary,Staff Asst (B),2136,"$48,277.91"
Public Works Department,Chief Highway Const Inspector,2128,"$52,903.78"
Parks Department,Maint Mech (Carpenter)##,2132,"$39,041.77"
BPS Welcome Services,Hot Line Worker,2118,"$14,751.96"
Boston City Council,Admin Asst (Cc),2135,"$25,433.27"
Fair Housing & Equity,Employment Agreement,2131,"$7,065.00"
Boston Public Library,Reader & Info Librarian I,2134,"$49,637.81"
"Greenwood, S K-8",Paraprofessional,2130,"$31,731.91"
Treasury-Treasury Division,Prin Admin Asst (Treas/Treas),2126,"$69,923.81"
Veterans' Services,Head Admin Clerk,2126,"$43,551.84"
BPS Harvard/Kent Elementary,Nurse,2124,"$69,638.37"
BPS Mendell Elementary,Teacher,2134,"$37,252.05"
Newcomers Academy,Cluster Substitute,2131,"$32,371.55"
BPS Charlestown High,Teacher,2134,"$57,068.85"
BPS Equity,Coord-Manager (B),2120,"$41,831.81"
BPS Quincy Elementary,Paraprofessional,2118,"$31,184.59"
"UP ""Unlocking Potential"" Acad",Paraprofessional,2130,"$26,680.09"
Boston Public Library,Statewide Metadata Coordinator,2116,"$60,622.19"
Elderly Commission,Area Agency On Aging (AAA) Dir,2128,"$40,873.89"
ASD Office Of Labor Relation,Asst Corp Counsel III,2127,"$33,325.47"
"UP ""Unlocking Potential"" Acad",Teacher,2121,"$59,635.94"
BPS Facility Management,Jr Cust/Nights,2115,"$23,888.41"
UP Academy Holland,Social Worker/Coordinator,2125,"$67,878.37"
Public Works Department,Supv Struct Engr,2122,"$113,451.82"
Public Works Department,Jr Civil Eng,2136,"$51,385.52"
ASD Human Resources,Sr Admin Asst,2119,"$73,883.39"
BPS Trotter Elementary,Sub Lunch Monitor,2136,$165.00
Haynes EEC,Lunch Hour Monitors,2119,"$8,540.76"
BPS Edwards Middle,Coord-Manager (B),2128,"$62,166.28"
Public Works Department,Hvy Mtr Equip Oper & P W Lbr,2119,"$33,679.36"
Tech Boston Academy,Part-Time Cafeteria Attendant,2129,"$12,468.90"
Henderson Elementary,Part-Time Cafeteria Attendant,2136,"$12,027.63"
BPS Office Of Budget Mgmt,Attendant,2131,"$8,103.09"
Elderly Commission,Program Monitor,2130,"$46,368.83"
BPS Hennigan Elementary,Library Paraprofessional,2136,"$27,408.90"
Boston Cntr - Youth & Families,Commissioner,2136,"$110,000.02"
Fair Housing & Equity,Member-Fair Housing Comm,2122,"$1,800.00"
Boston Fire Department,Fire Fighter-Technician,2119,"$79,188.06"
Transportation-Parking Clerk,Claims Investigator(Opc),2124,"$37,062.30"
BPS Dever Elementary,Part-Time Cafeteria Attendant,2124,"$10,338.94"
BPS Taylor Elementary,Employment Agreement,2124,"$7,650.00"
Institutional Advancemt,Manager (C),2131,"$76,176.90"
BPS Facility Management,Jr Custodian,2125,"$24,058.93"
Institutional Advancemt,Coord-Manager (B),2130,
Parks Department,Research Analyst (P&R Tree),2132,"$48,256.00"
Inspectional Services Dept,Animal Room Attendant,2119,"$19,788.65"
Mayor's Office,Special Assistant,2118,"$74,999.95"
BPS Boston School Committee,School Committee Member,2131,"$7,499.96"
BPS Counseling Service,School Psychologist(1),2144,"$84,418.86"
Mayor's Office,Spec Asst II,2119,"$79,480.31"
Neighborhood Development,Asst Dir for Compliance-Loans,2127,"$58,226.99"
P. A. Shaw Elementary,Lunch Hour Monitors,2136,"$3,413.54"
BPS Human Resource Team,Specialist (C),2126,"$66,138.45"
Boston Police Department,Police Clerk And Typist,2114,"$36,280.06"
Food & Nutrition Svc,Substitute Cafe Attn BE,2136,"$4,877.30"
UP Academy Holland,Community Field Coordinator,2134,"$63,745.27"
Environment Department,Preservation Planner,2130,"$24,880.85"
Neighborhood Development,Sr Compliance Officer,2129,"$71,290.86"
Parks Department,Maint Mech Helper##,2124,"$11,666.30"
UP Academy Holland,One to One Para,2125,"$45,952.16"
ASD Human Resources,Employee Assistance Clinician,2128,"$72,619.05"
Roosevelt K-8,Paraprofessional,2124,"$39,948.49"
Traffic Division,Sr Traffic Engineer,2129,"$80,729.87"
Neighborhood Development,Architect,2130,"$68,300.60"
ASD Human Resources,Head Account Clerk,2126,"$46,317.21"
BPS Lee Elementary,Paraprofessional,2145,"$21,638.96"
BPS Counseling Service,School Psychologist(1),2130,"$49,869.58"
Traffic Division,Employment Agreement,2120,"$13,644.00"
Green Academy,Part-Time Cafeteria Attendant,2134,"$11,130.96"
BPS Mckay Elementary,Part-Time Cafeteria Attendant,2131,"$13,929.50"
Traffic Division,Employment Agreement,2134,"$11,966.65"
Lyon K-8,Teacher,2134,"$60,384.11"
Boston Police Department,Sr Budget Anl (BPD)(H&H),2128,"$33,073.83"
Boston Cntr - Youth & Families,Computer Instructor,2118,"$47,764.36"
English Language Learn,Technician (B),2130,"$72,574.59"
BPS Business Service,BPS Worker's Comp Job Class,2129,
BPS Snowden International Hi,Social Worker/Coordinator,2118,"$83,485.69"
Boston Police Department,Criminalist I,2134,"$47,543.39"
Office of New Bostonians,Project Coor,2128,"$12,115.40"
Parks Department,Sr Research Analyst (Parks&Rec,2130,"$66,110.07"
BPS Bates Elementary,Lead Satellite Attendant B,2121,"$7,696.24"
BPS Kenny Elementary,Paraprofessional,2124,"$19,408.00"
Boston Cntr - Youth & Families,Dir of Food Initiative,2136,"$72,417.98"
Boston Police Department,Dir of Human Resources (BPD),2122,"$124,771.14"
Public Works Department,Laborer Seasonal  (PW),2119,"$11,664.45"
Environment Department,Dir of Design Review,2118,"$74,612.83"
Boston Fire Department,Diversity Officer,2124,"$69,007.01"
Mayor's Office,Staff Asst II,2125,"$47,141.00"
Comm. for Persons with Disabil,Architect,2136,"$66,957.56"
Mayor's Office,Staff Asst II,2130,"$53,070.14"
Neighborhood Development,Business Analyst/Product Owner,2128,"$65,680.35"
BPS East Boston High,Teacher,2139,"$66,218.01"
Public Facilities Department,Admin Offcr (PFD),2130,"$43,401.59"
Boston Cntr - Youth & Families,Food Security Fellow,2131,"$50,000.07"
Boston Public Library,Reference Librarian II,2130,"$64,134.74"
Veterans' Services,Veterans Svcs Supv,2131,"$17,552.35"
Election Division,Asst Reg Voters Hourly,2122,"$4,117.19"
Boston Fire Department,Inside Wireperson,2122,"$123,593.73"
ASD Human Resources,Assistant Compliance Manager,2116,"$59,011.96"
Boston Retirement System,Student Intern,2132,"$5,670.00"
BPS Blackstone Elementary,Staff Asst (B),2118,"$53,138.50"
Parks Department,Park Ranger I,2125,"$33,229.87"
Parks Department,Park Ranger I,2128,"$31,840.77"
Boston Police Department,DDACTS Analyst,2125,"$39,558.79"
Traffic Division,Sr Radio Communications Tech,2127,"$77,793.14"
BPS Winthrop Elementary,Sub Lunch Monitor,2124,$660.00
P. A. Shaw Elementary,Lunch Hour Monitors,2126,"$8,748.06"
BPS Special Education,Coord-Manager (C),2132,"$78,158.24"
Public Facilities Department,Admin Asst,2125,"$56,103.36"
Election Division,Sr Data Proc Sys Anl,2126,"$75,806.80"
Parks Department,Summer Program Assistant,2131,"$1,100.00"
Boston Public Library,Sr Bldg Custodian,2130,"$41,284.18"
Boston Cntr - Youth & Families,Staff Asst,2122,"$40,581.49"
Unified Student Svc,Employment Agreement,2138,"$11,242.50"
BPS Labor Relations,Attorney (D),2116,"$86,102.49"
Law Department,Asst Corp Counsel I,2128,"$63,795.59"
English Language Learn,Technician (B),2134,"$44,559.79"
Eliot K-8,Technician (B),2114,"$69,200.32"
Dudley St. Neighborhood School,Teacher,2140,"$69,486.28"
BPS Brighton High,Student Dev Counselor (1),2131,"$62,288.84"
Dpt of Innovation & Technology,Chief Data Officer,2128,"$124,468.71"
Transportation-Parking Clerk,Hearings Employee,2135,"$23,218.25"
Young Achievers K-8,Teacher,2135,"$57,187.82"
BPS Clap Elementary,Specialist (BTU),2116,"$74,358.97"
Boston Fire Department,Fire Alarm Operator,2135,"$73,703.36"
Traffic Division,Traffic Signal Repairprs##,2125,"$49,048.33"
Chief Academic Officer,Director (D) (non-ac),2116,"$48,089.88"
Accountability,Director (D),2130,"$91,298.05"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2131,"$53,920.53"
Parks Department,Staff Asst (Pt),2132,"$1,650.00"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2114,"$97,647.05"
Mayor's Office,Special Assistant,2116,"$50,000.08"
Innovation Department,Managing Partner,2128,"$137,817.45"
BPS South Boston HS - Excel,Teacher,2120,"$57,322.20"
BPS Harvard/Kent Elementary,Social Worker/Coordinator,2124,"$19,894.08"
Eliot K-8,Director (C),2128,"$78,454.29"
Baldwin ELC,Surround Care Paraprofessional,2131,"$49,134.00"
